SteamAppid,Description,Type,Name,Publishers,Developers,isFree,InterfaceLanguages,FullAudioLanguages,SubtitlesLanguages,Windows,Mac,Linux,Date,ComingSoon,Currency,DiscountPercent,InitialFormatted,FinalFormatted
17580,"Dystopia is a cyberpunk game with tense combat situations in a high-tech world spanned by computer networks. Playing as either Punk mercenaries, or Corporate security forces, the player will fight through the physical world to gain access, via jack-in terminals, to cyberspace.",game,Dystopia,,Puny Human,true,"Danés, Holandés, Inglés, Finés, Francés, Alemán, Italiano, Japonés, Coreano, Noruego, Polaco, Portugués de Portugal, Ruso, Español de España, Sueco, Chino tradicional, Tailandés",,"Danés, Holandés, Inglés, Finés, Francés, Alemán, Italiano, Japonés, Coreano, Noruego, Polaco, Portugués de Portugal, Ruso, Español de España, Sueco, Chino tradicional, Tailandés",true,false,true,6 FEB 2009,false,,0,ARS 0.00,
17570,"Pirates, Vikings, and Knights II pits three teams against each other in a struggle for wealth, power and total domination. Whether using the Gunpowder Keg to clear out a territory full of enemies, or the Javelin to pin your dead foes to a wall, you'll find this game both hilarious and exhilarating.",game,"Pirates, Vikings, and Knights II",Octoshark Studios,Octoshark Studios,true,"Danés, Holandés, Inglés, Finés, Francés, Alemán, Noruego, Portugués de Portugal, Ruso, Español de España, Sueco, Italiano, Búlgaro, Checo, Griego, Húngaro, Japonés, Coreano, Polaco, Portugués de Brasil, Rumano, Chino simplificado, Español de Hispanoamérica, Tailandés, Chino tradicional, Turco, Ucraniano, Vietnamita",,"Danés, Holandés, Inglés, Finés, Francés, Alemán, Noruego, Portugués de Portugal, Ruso, Español de España, Sueco, Italiano, Búlgaro, Checo, Griego, Húngaro, Japonés, Coreano, Polaco, Portugués de Brasil, Rumano, Chino simplificado, Español de Hispanoamérica, Tailandés, Chino tradicional, Turco, Ucraniano, Vietnamita",true,false,true,12 FEB 2010,false,,0,ARS 0.00,
17740,"Unique strategy/first person shooter mix: One commander on each team plays from above, choosing research, placing buildings and giving orders. The rest fill the role of soldiers on the ground, with four distinct classes to choose from and customizable vehicles to drive.",game,Empires Mod,Empires,Empires,true,"Inglés, Polaco, Español de España, Ruso, Francés, Alemán, Sueco, Portugués de Brasil",Inglés,"Inglés, Polaco, Español de España, Ruso, Francés, Alemán, Sueco, Portugués de Brasil",true,false,true,28 JUL 2008,false,,0,ARS 0.00,
17710,Explora un paisaje postapocalíptico devastado por la guerra y enfréntate a enemigos usando varias armas en este híbrido FPS/RTS.,game,Nuclear Dawn,Iceberg Interactive,"GameConnect, InterWave Studios",false,"Inglés, Checo, Alemán, Ruso, Español de España, Coreano","Inglés, Alemán","Inglés, Checo, Alemán, Ruso, Español de España, Coreano",true,true,true,26 SEP 2011,false,ARS,0,ARS 765.00,"ARS$ 765,00"
18000,"On the Rain-Slick Precipice of Darkness, Episode One es la primera entrega de la saga de juegos de aventura y rol basados en el webcomic Penny Arcade. ¡Crea tu personaje al estilo clásico de los cómics y únete a Gabe y Tycho en el universo alternativo de New Arcadia de los años 20, donde lucharás contra feroces enemigos, resolverás...",game,"Precipice of Darkness, Episode One",Hothead Games,Hothead Games,false,Inglés,No support for this language type,Inglés,true,false,false,21 MAY 2008,false,,0,ARS 0.00,
18020,"On the Rain-Slick Precipice of Darkness, Episode Two es la segunda entrega de la serie de juegos RPG basada en el web comic ""Penny Arcade"". Tanto si eres fan de la primera entrega como si no la conocías, podrás disfrutar de Episode Two como un juego independiente.",game,"Precipice of Darkness, Episode Two",Hothead Games,Hothead Games,false,Inglés,No support for this language type,Inglés,true,false,false,7 NOV 2008,false,,0,ARS 0.00,
18040,"For uncounted years, DeathSpank has been a Dispenser of Justice, a Vanquisher of Evil, and a Hero to the Downtrodden.",game,DeathSpank,Electronic Arts,Hothead Games,false,Inglés,No support for this language type,Inglés,true,true,false,25 OCT 2010,false,ARS,0,ARS 699.00,"ARS$ 699,00"
18050,Deathspank y Deathspank: Thongs of Virtue ahora disponibles para Mac.,game,DeathSpank: Thongs of Virtue,Electronic Arts,Hothead Games,false,Inglés,No support for this language type,Inglés,true,true,false,30 NOV 2010,false,ARS,0,ARS 179.99,"ARS$ 179,99"
18080,Roesha es un personaje descargable para el modo cooperativo del juego que ayudará a DeathSpank en sus aventuras y batallas.,dlc,The Baconing DLC - Roesha – One Bad Mutha Co-op Character,Hothead Games,Hothead Games,false,Inglés,No support for this language type,Inglés,true,true,false,11 OCT 2011,false,,0,ARS 0.00,
18120,Defiende el sistema solar de temibles alienígenas mediante la puesta en órbita de satélites en un revolucionario juego de defensa de torres.,game,Unstoppable Gorg,Futuremark,Futuremark,false,"Inglés, Alemán",No support for this language type,"Inglés, Alemán",true,true,false,19 ENE 2012,false,ARS,0,ARS 129.99,"ARS$ 129,99"
18110,Experimenta el combate espacial bajo gravedad cero en este innovador shooter en primera persona. Ahora incluye el pack Last Stand: juega con bots a todos los modos de juego sin necesidad de otros jugadores.,game,Shattered Horizon,Futuremark,Futuremark,false,Inglés,No support for this language type,Inglés,true,false,false,4 NOV 2009,false,,0,ARS 0.00,
18070,¡Roesha es un personaje descargable para el modo cooperativo que ayuda a DeathSpank tanto en sus batallas como en su aventura. ¡Disfruta de un 50% de descuento tanto en el juego como en el DLC!,game,The Baconing,Hothead Games,Hothead Games,false,Inglés<strong>*</strong>,No support for this language type,Inglés<strong>*</strong>,true,true,false,31 AGO 2011,false,,0,ARS 0.00,
18100,,game,Shattered Horizon: Arconauts,,,false,,No support for this language type,,true,false,false,,false,,0,ARS 0.00,
18300,"Spectraball combines elements of platforming, puzzle solving, addictive gameplay, and stunning visuals to deliver an experience that sets a new standard for the genre. In addition, Spectraball utilizes Steamworks, offering full support for achievements and stat tracking.",game,Spectraball,Shorebound Studios,Shorebound Studios,false,Inglés,No support for this language type,Inglés,true,true,true,20 OCT 2008,false,ARS,0,ARS 67.99,"ARS$ 67,99"
18407,Harness the power of water to solve new mind bending experiments. Gear up and go with the flow with 20 all-new Fluid levels! Add some water to the mix for these crazy conundrums! Put your thinking cap on and piece the solutions together drop by drop!,dlc,Crazy Machines 2: Liquid Force Add-on,Viva Media,Fakt Software,false,Inglés,No support for this language type,Inglés,true,false,false,15 OCT 2009,false,ARS,0,ARS 39.99,"ARS$ 0,00"
18430,"Crea tus propios artilugios alocados. Déjate llevar por la locura en más de 200 nuevos niveles de rompecabezas cacharrísticos Disfruta de nuevos elementos, canciones, fondos y mucho más. Enrólate en el campamento de entrenamiento de nuevos inventores para afinar tus habilidades.",game,Crazy Machines 1.5,Viva Media,Fakt Software,false,Inglés,No support for this language type,Inglés,true,false,false,12 DIC 2008,false,ARS,0,ARS 129.99,"ARS$ 129,99"
18420,"Turn the crank, rotate the gears, push the levers, Use the catapult, explode it, or fly it...From grilling sausages with a pulley, gears, rubberbands and a candle to firing a cannon with a basketball, these wacky brain-teasers will light up your imagination with creative and addictive fun.",game,Crazy Machines,Viva Media,Fakt Software,false,Inglés,No support for this language type,Inglés,true,false,false,12 DIC 2008,false,ARS,0,ARS 129.99,"ARS$ 129,99"
18440,"Satisfy your brains puzzle craving with even more Crazy Machines 2! Ratchet up the fun and tinker around with over 60 all-new levels! Challenge yourself with a wild new batch of elements including a monster truck, electrostatic fields, fiber optic cables, a hot air balloon and so much more.",dlc,Crazy Machines 2: Back to the Shop Add-On,Viva Media,Fakt Software,false,Inglés,No support for this language type,Inglés,true,false,false,12 DIC 2008,false,ARS,0,ARS 67.99,"ARS$ 67,99"
18400,¡Obtén gratis el Halloween DLC durante las rebajas de Halloween de Steam! La oferta termina el 1 de noviembre a las 10AM (Hora del Pacífico).,game,Crazy Machines 2,Viva Media,Fakt Software,false,Inglés,No support for this language type,Inglés,true,false,false,20 JUN 2008,false,ARS,0,ARS 129.99,"ARS$ 129,99"
18408,The Master of Crazy is back and ready to put you through the test of time! Fix your time machine then travel back and experience 50 prehistoric levels where Rube Goldberg-style game play relies on Stone Age technology!,dlc,Crazy Machines 2: Time Travel Add-On,Viva Media,Fakt Software,false,"Inglés, Alemán",No support for this language type,"Inglés, Alemán",true,false,false,11 MAR 2011,false,ARS,0,ARS 67.99,"ARS$ 67,99"
18470,"1883, SANTA FE. Un impactante secuestro ha terminado con la paz de este pueblo. Reúne a tus hombres y cabalga en una serie de desafiantes misiones para detener a traicioneros forajidos, en esta historia de vil chantaje y venganza.",game,Helldorado,THQ Nordic,Spellbound,false,"Inglés, Francés, Alemán, Español de España",No support for this language type,"Inglés, Francés, Alemán, Español de España",true,false,false,30 ABR 2009,false,ARS,0,ARS 129.99,"ARS$ 129,99"
18521,"Nuevos Mapas, Nuevas Estrategias, Nuevas Experiencias, y Nuevos Logros de los Creadores de Defense Grid Defense Grid: Resurgence Map Pack 4 Kill Zone y Overflow - La última entrega de la saga Resurgence incluye dos nuevos entornos que sin duda pondrán a prueba tu planificación táctica.",dlc,Defense Grid: Resurgence Map Pack 4,Hidden Path Entertainment,Hidden Path Entertainment,false,"Inglés, Francés, Alemán, Italiano, Español de España",No support for this language type,"Inglés, Francés, Alemán, Italiano, Español de España",true,false,false,23 JUN 2010,false,ARS,0,ARS 13.99,"ARS$ 0,00"
18509,"Nuevos Mapas, Nuevas Estrategias, Nuevas Experiencias y Nuevos Logros de los Creadores de Defense Grid Defense Grid: Resurgence Map Pack 2 Risk Exposure y Roundabout - No te pierdas los dos mapas siguientes de la saga Resurgence. Risk Exposure te hará descubrir tu capacidad para defender dos complejos de núcleos de energía independientes!",dlc,Defense Grid: Resurgence Map Pack 2,Hidden Path Entertainment,Hidden Path Entertainment,false,"Inglés, Francés, Alemán, Italiano, Español de España",No support for this language type,"Inglés, Francés, Alemán, Italiano, Español de España",true,false,false,9 JUN 2010,false,ARS,0,ARS 13.99,"ARS$ 0,00"
18508,"Nuevos Mapas, Nuevas Estrategias, Nuevas Experiencias y Nuevos Logros de los Creadores de Defense Grid Defense Grid: Resurgence Map Pack 1 Service Interruption y Height of Confusion - El DLC Resurgence hace su debut con dos exigentes nuevos entornos para Defense Grid.",dlc,Defense Grid: Resurgence Map Pack 1,Hidden Path Entertainment,Hidden Path Entertainment,false,"Inglés, Francés, Alemán, Italiano, Español de España",No support for this language type,"Inglés, Francés, Alemán, Italiano, Español de España",true,false,false,2 JUN 2010,false,ARS,0,ARS 13.99,"ARS$ 0,00"
18500,Defense Grid: The Awakening es un juego de estrategia en el que despliegas unas fortificaciones defensivas (torres) para evitar que unos alienígenas invasores roben tus núcleos de energía.,game,Defense Grid: The Awakening,Hidden Path Entertainment,Hidden Path Entertainment,false,"Inglés, Francés, Italiano, Alemán, Español de España",No support for this language type,"Inglés, Francés, Italiano, Alemán, Español de España",true,false,false,8 DIC 2008,false,ARS,0,ARS 129.99,"ARS$ 129,99"
18480,"TRUST NO ONE BUT YOURSELF as you adventure into the dark world of espionage amidst the volatile atmosphere of impending war. As a double agent, you must find clever ways to pit enemy factions against each other while eluding pursuers in each of your increasingly dangerous missions.",game,Mata Hari,Viva Media,4Head Studios,false,"Inglés, Alemán, Italiano, Francés",No support for this language type,"Inglés, Alemán, Italiano, Francés",true,false,false,29 JUL 2009,false,ARS,0,ARS 67.99,"ARS$ 67,99"
18520,"Nuevos Mapas, Nuevas Estrategias, Nuevas Situaciones y Nuevos Logros. De la mano de los creadores de Defense Grid Defense Grid: Resurgence Map Pack 3 Urban Planning y Tactical Diversion - Es el tercero de los cuatro grandes packs de mapas de la saga Resurgence.",dlc,Defense Grid: Resurgence Map Pack 3,Hidden Path Entertainment,Hidden Path Entertainment,false,"Inglés, Francés, Alemán, Italiano, Español de España",No support for this language type,"Inglés, Francés, Alemán, Italiano, Español de España",true,false,false,16 JUN 2010,false,ARS,0,ARS 13.99,"ARS$ 0,00"
18522,"En esta primera expansión con historia completa, GLaDOS, la amenazadora IA de Portal, es la estrella invitada que sacudirá hasta sus cimientos el mundo de Defense Grid.",dlc,Defense Grid: The Awakening - You Monster DLC,Hidden Path Entertainment,Hidden Path Entertainment,false,"Inglés, Francés, Alemán, Italiano, Español de España",No support for this language type,"Inglés, Francés, Alemán, Italiano, Español de España",true,false,false,7 DIC 2011,false,ARS,0,ARS 67.99,"ARS$ 67,99"
18600,"Declara guerra a tus amigos o a tus enemigos en este juego que te engancha y que está basado en estrategias. Fácil de aprender y rápido de jugar, Mayhem Intergalactic es eminentemente estratégico. Juega contra el ordenador, o desafía a tus amigos en la red. ¡El Universo será tuyo!",game,Mayhem Intergalactic,Inventive Dingo,Inventive Dingo,false,Inglés,No support for this language type,Inglés,true,false,false,22 ENE 2009,false,ARS,0,ARS 129.99,"ARS$ 129,99"
18523,"Defense Grid: Containment is the all-new expansion to the award-winning tower defense game: Defense Grid: The Awakening. Built from a successful Kickstarter campaign with thousands of backers, Defense Grid: Containment provides players with many hours of new content including 8 new maps, a new story, two new characters (voiced by...",dlc,Defense Grid: Containment DLC,"Hidden Path Entertainment, Inc.","Hidden Path Entertainment, Inc.",false,"Inglés, Francés, Italiano, Alemán, Español de España","Inglés, Francés, Alemán","Inglés, Francés, Italiano, Alemán, Español de España",true,false,false,23 ENE 2013,false,ARS,0,ARS 67.99,"ARS$ 67,99"
19000,"En Silent Hill Homecoming, Alex Shepherd regresa a su pueblo natal, Shepherd's Glen, para investigar la repentina desaparición de su hermano. Desde Shepherd's Glen hasta las neblinosas calles de Silent Hill, Alex tendrá que afrontar los más oscuros de los horrores mientras lucha por mantener el contacto con la realidad.",game,Silent Hill Homecoming,KONAMI,Double Helix Games,false,"Inglés, Francés, Italiano, Alemán, Español de España",No support for this language type,"Inglés, Francés, Italiano, Alemán, Español de España",true,false,false,6 NOV 2008,false,ARS,0,ARS 1499.00,"ARS$ 1.499,00"
